CODE,DESCRICAO,GRANDE_TEMA,FONTE,MEDIDA
BM12_NFGFNNAS12,NFSP - governo federal e Banco Central - nominal - sem desvalorização cambial - acumulado em 12 meses,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",R$
BM12_NFEMPNAS12,NFSP - estados e municípios - primário - sem desvalorização cambial - acumulado em 12 meses,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",R$
BM12_NFGFJNYS12,NFSP - governo federal e Banco Central - juros nominais - sem desvalorização cambial - acumulado em 12 meses,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(% PIB)
BM12_NFGFNNS12,NFSP - governo federal e Banco Central - nominal - sem desvalorização cambial,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",R$
BM12_NFGFNYS12,NFSP - governo federal e Banco Central - nominal - sem desvalorização cambial - acumulado em 12 meses,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(% PIB)
BM12_NFGFPNAS12,NFSP - governo federal e Banco Central - primário - sem desvalorização cambial - acumulado em 12 meses,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",R$
BM12_NFGFPNS12,NFSP - governo federal e Banco Central - primário  - sem desvalorização cambial,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",R$
BM12_NTNFBC12,Dívida mobiliária (Saldos) - títulos do Tesouro Nacional - posição em carteira - NTN,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",R$
BM12_TPFERMA12,Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - taxa de câmbio,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(%)
BM12_TPFIPMA12,Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - índices de preço,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(%)
BM12_NFGFPYS12,NFSP - governo federal e Banco Central - primário - sem desvalorização cambial - acumulado em 12 meses,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(% PIB)
BM12_TPFMA12,Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - operações de mercado aberto,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(%)
BM12_TPFOVERMA12,Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - taxa Selic,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(%)
BM12_TPFPREMA12,Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - índice de correção pré-fixado,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(%)
BM12_TPFTRMA12,Dívida mobiliária federal - participação indexador - posição custódia explicitando operações de  mercado aberto - TR,Macroeconômico,"Banco Central do Brasil, Notas Econômico-financeiras para a Imprensa, Finanças Públicas (Bacen/Notas Imprensa/F. Púb)",(%)
CONFAZ12_CSLLAC12,Contribuição social sobre o lucro líquido (CSLL) - Acre (AC),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLAP12,Contribuição social sobre o lucro líquido (CSLL) - Amapá (AP),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLBA12,Contribuição social sobre o lucro líquido (CSLL) - Bahia (BA),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLDF12,Contribuição social sobre o lucro líquido (CSLL) - Distrito Federal (DF),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CEF12_FGTS12,Fundo de garantia por tempo de serviço (FGTS) - arrecadação bruta,Macroeconômico,Caixa Econômica Federal,R$
CONFAZ12_CSLLAL12,Contribuição social sobre o lucro líquido (CSLL) - Alagoas (AL),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLCE12,Contribuição social sobre o lucro líquido (CSLL) - Ceará (CE),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLES12,Contribuição social sobre o lucro líquido (CSLL) - Espírito Santo (ES),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLMA12,Contribuição social sobre o lucro líquido (CSLL) - Maranhão (MA),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLMS12,Contribuição social sobre o lucro líquido (CSLL) - Mato Grosso do Sul (MS),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLGO12,Contribuição social sobre o lucro líquido (CSLL) - Goiás (GO),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLAM12,Contribuição social sobre o lucro líquido (CSLL) - Amazonas (AM),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLMG12,Contribuição social sobre o lucro líquido (CSLL) - Minas Gerais (MG),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLPA12,Contribuição social sobre o lucro líquido (CSLL) - Pará (PA),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLPE12,Contribuição social sobre o lucro líquido (CSLL) - Pernambuco (PE),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLMT12,Contribuição social sobre o lucro líquido (CSLL) - Mato Grosso (MT),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLPI12,Contribuição social sobre o lucro líquido (CSLL) - Piauí (PI),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLRJ12,Contribuição social sobre o lucro líquido (CSLL) - Rio de Janeiro (RJ),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLRN12,Contribuição social sobre o lucro líquido (CSLL) - Rio Grande do Norte (RN),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLPR12,Contribuição social sobre o lucro líquido (CSLL) - Paraná (PR),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLPB12,Contribuição social sobre o lucro líquido (CSLL) - Paraíba (PB),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLRO12,Contribuição social sobre o lucro líquido (CSLL) - Rondônia (RO),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLRR12,Contribuição social sobre o lucro líquido (CSLL) - Roraima (RR),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLSC12,Contribuição social sobre o lucro líquido (CSLL) - Santa Catarina (SC),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLSE12,Contribuição social sobre o lucro líquido (CSLL) - Sergipe (SE),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINAL12,Contribuição - Finsocial / Cofins - Alagoas (AL),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLTO12,Contribuição social sobre o lucro líquido (CSLL) - Tocantins (TO),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLRS12,Contribuição social sobre o lucro líquido (CSLL) - Rio Grande do Sul (RS),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINAC12,Contribuição - Finsocial / Cofins - Acre (AC),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINAM12,Contribuição - Finsocial / Cofins - Amazonas (AM),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINAP12,Contribuição - Finsocial / Cofins - Amapá (AP),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINCE12,Contribuição - Finsocial / Cofins - Ceará (CE),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINES12,Contribuição - Finsocial / Cofins - Espírito Santo (ES),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINDF12,Contribuição - Finsocial / Cofins - Distrito Federal (DF),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINGO12,Contribuição - Finsocial / Cofins - Goiás (GO),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_CSLLSP12,Contribuição social sobre o lucro líquido (CSLL) - São Paulo (SP),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINBA12,Contribuição - Finsocial / Cofins - Bahia (BA),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINMA12,Contribuição - Finsocial / Cofins - Maranhão (MA),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINMT12,Contribuição - Finsocial / Cofins - Mato Grosso (MT),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINMG12,Contribuição - Finsocial / Cofins - Minas Gerais (MG),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINMS12,Contribuição - Finsocial / Cofins - Mato Grosso do Sul (MS),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINPB12,Contribuição - Finsocial / Cofins - Paraíba (PB),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINPE12,Contribuição - Finsocial / Cofins - Pernambuco (PE),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINPR12,Contribuição - Finsocial / Cofins - Paraná (PR),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINPA12,Contribuição - Finsocial / Cofins - Pará (PA),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINRN12,Contribuição - Finsocial / Cofins - Rio Grande do Norte (RN),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINRR12,Contribuição - Finsocial / Cofins - Roraima (RR),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINRS12,Contribuição - Finsocial / Cofins - Rio Grande do Sul (RS),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINSC12,Contribuição - Finsocial / Cofins - Santa Catarina (SC),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINSE12,Contribuição - Finsocial / Cofins - Sergipe (SE),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINRJ12,Contribuição - Finsocial / Cofins - Rio de Janeiro (RJ),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINRO12,Contribuição - Finsocial / Cofins - Rondônia (RO),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINPI12,Contribuição - Finsocial / Cofins - Piauí (PI),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_FINSP12,Contribuição - Finsocial / Cofins - São Paulo (SP),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_ICMSAM12,Imposto sobre a circulação de mercadorias (ICMS) - Amazonas (AM),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSAL12,Imposto sobre a circulação de mercadorias (ICMS) - Alagoas (AL),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSBA12,Imposto sobre a circulação de mercadorias (ICMS) - Bahia (BA),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSCE12,Imposto sobre a circulação de mercadorias (ICMS) - Ceará (CE),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSES12,Imposto sobre a circulação de mercadorias (ICMS) - Espírito Santo (ES),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_FINTO12,Contribuição - Finsocial / Cofins - Tocantins (TO),Macroeconômico,"Ministério da Economia, Secretaria da Receita Federal (Min. Economia/SRF)",R$
CONFAZ12_ICMSAP12,Imposto sobre a circulação de mercadorias (ICMS) - Amapá (AP),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSGO12,Imposto sobre a circulação de mercadorias (ICMS) - Goiás (GO),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSMA12,Imposto sobre a circulação de mercadorias (ICMS) - Maranhão (MA),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSMG12,Imposto sobre a circulação de mercadorias (ICMS) - Minas Gerais (MG),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSMS12,Imposto sobre a circulação de mercadorias (ICMS) - Mato Grosso do Sul (MS),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
CONFAZ12_ICMSPR12,Imposto sobre a circulação de mercadorias (ICMS) - Paraná (PR),Macroeconômico,"Ministério da Economia, Sistema de Informação Contábeis e Fiscais do Setor Público Brasileiro (Min. Economia/Siconfi)",R$
